% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.005147804e+01 +3.005147804e+01 +4.672147804e+01 +4.672147804e+01 +1.5185e+00 -1.2136e+00
2 +1.624631423e+01 +1.624631423e+01 +3.291631423e+01 +3.291631423e+01 -1.3343e+00 -6.8907e-01
11 +7.608772327e+00 +7.608772327e+00 +2.427877233e+01 +2.427877233e+01 -3.6125e-02 -2.6112e+00
28 +6.254332855e+00 +6.254332855e+00 +2.292433286e+01 +2.292433286e+01 +4.1342e+00 -2.5048e+00
406 +3.622737738e+00 +3.622737738e+00 +2.029273774e+01 +2.029273774e+01 +4.3209e+00 -2.3727e+00
3040 +2.307837565e+00 +2.307837565e+00 +1.897783756e+01 +1.897783756e+01 +3.2183e+00 -3.4465e+00
% function evaluation | noise-free fitness - Fopt (-6.277000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.649022280e+01 +3.649022280e+01 -2.627977720e+01 -2.627977720e+01 -2.0261e+00 +9.7554e-01
2 +1.371167267e+01 +1.371167267e+01 -4.905832733e+01 -4.905832733e+01 -1.7165e+00 -9.6901e-01
35 +9.370317745e+00 +9.370317745e+00 -5.339968225e+01 -5.339968225e+01 -4.7817e+00 -1.0245e+00
136 +2.838545508e+00 +2.838545508e+00 -5.993145449e+01 -5.993145449e+01 -3.0781e+00 -1.9367e+00
1914 +2.016677652e+00 +2.016677652e+00 -6.075332235e+01 -6.075332235e+01 -2.9420e+00 -2.8813e+00
% function evaluation | noise-free fitness - Fopt (1.096000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.086766509e+01 +4.086766509e+01 +5.182766509e+01 +5.182766509e+01 +3.7092e+00 +8.4013e-01
2 +2.281162774e+01 +2.281162774e+01 +3.377162774e+01 +3.377162774e+01 +2.3958e+00 +2.9535e+00
8 +1.041935192e+01 +1.041935192e+01 +2.137935192e+01 +2.137935192e+01 +2.1120e+00 -7.8299e-01
57 +6.472802908e+00 +6.472802908e+00 +1.743280291e+01 +1.743280291e+01 +7.4390e-01 -6.3612e-01
129 +5.972955803e+00 +5.972955803e+00 +1.693295580e+01 +1.693295580e+01 +1.5273e+00 -2.1292e+00
176 +2.828177905e+00 +2.828177905e+00 +1.378817790e+01 +1.378817790e+01 +9.8785e-01 -1.1703e+00
628 +1.965523743e+00 +1.965523743e+00 +1.292552374e+01 +1.292552374e+01 +1.4905e+00 -7.7044e-01
851 +1.476500062e+00 +1.476500062e+00 +1.243650006e+01 +1.243650006e+01 +7.5122e-01 -1.2328e+00
1109 +5.714308230e-01 +5.714308230e-01 +1.153143082e+01 +1.153143082e+01 +1.4925e+00 -9.6385e-01
5726 +1.680518191e-01 +1.680518191e-01 +1.112805182e+01 +1.112805182e+01 +1.1233e+00 -1.0896e+00
88871 +4.146945074e-03 +4.146945074e-03 +1.096414695e+01 +1.096414695e+01 +1.2504e+00 -1.2478e+00
% function evaluation | noise-free fitness - Fopt (9.038000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.886280326e+01 +2.886280326e+01 +1.192428033e+02 +1.192428033e+02 -2.7347e+00 +7.5470e-01
10 +9.722927831e+00 +9.722927831e+00 +1.001029278e+02 +1.001029278e+02 -2.8594e+00 +5.8792e-02
24 +6.051361573e+00 +6.051361573e+00 +9.643136157e+01 +9.643136157e+01 -2.3983e+00 -2.5749e+00
298 +3.444518147e+00 +3.444518147e+00 +9.382451815e+01 +9.382451815e+01 -3.8689e+00 -3.4152e+00
1820 +2.436620578e+00 +2.436620578e+00 +9.281662058e+01 +9.281662058e+01 -3.3931e+00 -3.1204e+00
% function evaluation | noise-free fitness - Fopt (-2.635200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.689086040e+01 +1.689086040e+01 -2.466291396e+02 -2.466291396e+02 -2.6808e-01 -8.1663e-01
